"uniqueID","docDate","caseName","Appeal_Dockets","Full_Cite","PrecedentialStatus","enBanc","url","DispGeneral","Orig_Trib_Dockets"
15838,"2017-08-21","IN RE: WALTER [OPINION]","2016-02256","698 F. App'x 1022","Nonprecedential","No","","Affirmed","90/013,165"
15839,"2017-08-22","NIDEC MOTOR CORPORATION v. ZHONGSHAN BROAD OCEAN MOTOR CO [OPINION]","2016-02321","868 F.3d 1013","Precedential","No","","Affirmed","IPR2014-01121; IPR2015-00762"
15840,"2017-08-25","IN RE: CHUDIK [OPINION]","2016-02673","706 F. App'x 670","Nonprecedential","No","","Affirmed","13/068,309"
15841,"2017-08-25","IN RE: STEPAN COMPANY [OPINION]","2016-01811","868 F.3d 1342","Precedential","No","","Vacated","12/456,567"
15843,"2017-08-28","RETURN MAIL, INC. v. USPS [OPINION]","2016-01502","868 F.3d 1350","Precedential","No","","Affirmed","CBM2014-00116"
15844,"2017-08-28","ULTRATEC, INC. v. CAPTIONCALL, LLC [OPINION]","2016-01706;2016-01707;2016-01708;2016-01709;2016-01710;2016-01712;2016-01713;2016-01715;2016-02366","872 F.3d 1267","Precedential","No","","Vacated","IPR2013-00540; iPR2013-00541; IPR2013-00544; IPR2013-00545; IPR2013-00542; IPR2013-00543; IPR2013-00550; IPR2013-00549; 2014-00780"
15845,"2017-08-30","VICOR CORPORATION v. SYNQOR, INC. [OPINION]","2016-02282","706 F. App'x 673","Nonprecedential","No","","Affirmed","95/001,853"
15846,"2017-08-30","VICOR CORPORATION v. SYNQOR, INC. [OPINION]","2016-02283;2016-02288","869 F.3d 1309","Precedential","No","","Affirmed-in-part","95/001,861; 95/001,637"
15847,"2017-09-06","ENOVA TECHNOLOGY CORP. v. SEAGATE TECHNOLOGY (US) [OPINION]","2016-01749;2016-01751;2016-02039","706 F. App'x 987","Nonprecedential","No","","Affirmed","IPR2014-01178; IPR2014-01297; IPR2014-01449"
15848,"2017-09-07","CHRISTY, INC. v. BLACK & DECKER (U.S.), INC. [ORDER]","2016-02499","","Nonprecedential","","","",""
15849,"2017-09-07","CHRISTY, INC. v. BLACK & DECKER (U.S.), INC. [RULE 36 JUDGMENT]","2016-02498","696 F. App'x 1020","Nonprecedential","No","","Affirmed","IPR2015-00468"
15850,"2017-09-07","BRUNSWICK CORPORATION v. COBALT BOATS, LLC [RULE 36 JUDGMENT]","2017-01065","696 F. App'x 1021","Nonprecedential","No","","Affirmed","IPR2015-01060"
15851,"2017-09-07","SMARTDOOR HOLDINGS, INC. v. EDMIT INDUSTRIES, INC. [OPINION]","2016-02152","707 F. App'x 705","Nonprecedential","No","","Affirmed","IPR2015-00013"
15852,"2017-09-08","SOUTHWIRE COMPANY v. CERRO WIRE LLC [OPINION]","2016-02287","870 F.3d 1306","Precedential","No","","Affirmed","95/000,696"
15853,"2017-09-08","IN RE: RADCLIFFE [RULE 36 JUDGMENT]","2017-01069","697 F. App'x 698","Nonprecedential","No","","Affirmed","12/804,454"
15854,"2017-09-12","CABLZ, INC. v. CHUMS, INC. [OPINION]","2016-01823","708 F. App'x 1006","Nonprecedential","No","","Affirmed","IPR2014-01240"
15855,"2017-09-14","MIMEDX GROUP, INC. v. MUSCULOSKELETAL TRANSPLANT [RULE 36 JUDGMENT]","2017-01043","697 F. App'x 699","Nonprecedential","No","","Affirmed","IPR2015-00664"
15856,"2017-09-15","IDEMITSU KOSAN CO., LTD. v. SFC CO. LTD. [OPINION]","2016-02721","870 F.3d 1376","Precedential","No","","Affirmed","IPR2015-00564"
15857,"2017-09-18","IN RE: NOMULA [RULE 36 JUDGMENT]","2016-02735","697 F. App'x 700","Nonprecedential","No","","Affirmed","13/208,338"
15858,"2017-09-20","NFC TECHNOLOGY, LLC v. MATAL [RULE 36 JUDGMENT][1]","2016-01809","697 F. App'x 702","Nonprecedential","No","","Affirmed","IPR2014-01199"
15859,"2017-09-20","NFC TECHNOLOGY, LLC v. MATAL [OPINION]","2016-01808","871 F.3d 1367","Precedential","No","","Reversed","IPR2014-01198"
15860,"2017-09-26","IN RE: SMITH INTERNATIONAL, INC. [OPINION]","2016-02303","871 F.3d 1375","Precedential","No","","Reversed","90/012,912"
15861,"2017-10-03","IN RE: INTELLECTUAL VENTURES II, LLC [RULE 36 JUDGMENT]","2016-02416","697 F. App'x 1024","Nonprecedential","No","","Affirmed","90/013,204"
15862,"2017-10-03","IN RE: ARUNACHALAM [OPINION]","2016-01607","709 F. App'x 699","Nonprecedential","No","","Affirmed","90/010,417"
15863,"2017-10-03","B/E AEROSPACE, INC. v. C&D ZODIAC, INC [OPINION]","2016-01496;2016-01497","709 F. App'x 687","Nonprecedential","No","","Affirmed","IPR2014-00727"
15864,"2017-10-04","AQUA PRODUCTS, INC. v. MATAL [EN BANC OPINION]","2015-01177","872 F.3d 1290","Precedential","Yes","","Vacated","IPR2013-00159"
15865,"2017-10-10","IN RE: LEVENSTEIN [RULE 36 JUDGMENT]","2017-01067","698 F. App'x 612","Nonprecedential","No","","Affirmed","14/212,998"
15867,"2017-10-11","DROPLETS, INC. v. MATAL [RULE 36 JUDGMENT]","2016-02140","698 F. App'x 612","Nonprecedential","No","","Affirmed","95/002,330"
15868,"2017-10-11","OWENS CORNING v. FAST FELT CORPORATION [OPINION]","2016-02613","873 F.3d 896","Precedential","No","","Reversed","IPR2015-00650"
15869,"2017-10-11","ORGANIK KIMYA AS v. ROHM AND HAAS COMPANY [OPINION]","2015-01983;2015-02001","873 F.3d 887","Precedential","No","","Affirmed","IPR2014-00185; IPR2014-00350"
15870,"2017-10-12","IGNITE USA, LLC v. CAMELBAK PRODUCTS, LLC [OPINION]","2016-02747","709 F. App'x 1010","Nonprecedential","No","","Affirmed","IPR2015-01034"
15871,"2017-10-17","SNF HOLDING COMPANY v. BASF CORPORATION [RULE 36 JUDGMENT]","2016-02565","698 F. App'x 1034","Nonprecedential","No","","Affirmed","IPR2015-00600"
15872,"2017-10-17","IN RE: DOCTER OPTICS, SE [RULE 36 JUDGMENT]","2017-01126","698 F. App'x 1035","Nonprecedential","No","","Affirmed","12/888,706"
15873,"2017-10-17","BOUNDARY SOLUTIONS, INC. v. CORELOGIC, INC. [OPINION]","2016-02354;2016-02355","711 F. App'x 627","Nonprecedential","No","","Affirmed","IPR2015-00226; IPR2016-00228"
15899,"2017-10-23","EMERACHEM HOLDINGS, LLC v. VOLKSWAGEN GROUP OF AMERICA [OPINION]","2016-02619","714 F. App'x 995","Nonprecedential","No","","Affirmed","IPR2014-01555"
15900,"2017-10-23","UNILOC USA, INC. v. SEGA OF AMERICA, INC. [OPINION]","2016-02000","711 F. App'x 986","Nonprecedential","No","","Affirmed","IPR2014-01453; IPR2015-01026"
15901,"2017-10-24","SILVER PEAK SYSTEMS, INC. v. MATAL [OPINION]","2015-02072","698 F. App'x 1036","Nonprecedential","No","","Vacated","IPR2014-00245"
15902,"2017-10-24","WORLDWIDE OILFIELD MACHINE v. AMERIFORGE GROUP, INC. [RULE 36 JUDGMENT]","2016-02344","698 F. App'x 1036","Nonprecedential","No","","Affirmed","IPR2015-00223"
15903,"2017-11-01","DRAGON INTELLECTUAL PROPERTY v. UNIFIED PATENTS, INC. [OPINION]","2016-01813","699 F. App'x 942","Nonprecedential","No","","Dismissed","IPR2014-012452"
15904,"2017-11-01","DRAGON INTELLECTUAL PROPERTY v. DISH NETWORK LLC [OPINION]","2016-02468;2016-02492","711 F. App'x 993","Nonprecedential","No","","Affirmed","IPR2015-00499; IPR2015-01735"
15905,"2017-11-03","UNIVERSITY OF MARYLAND BIOTECH v. PRESENS PRECISION SENSING GMBH [OPINION]","2016-02745;2017-01057","711 F. App'x 1007","Nonprecedential","No","","Affirmed","95/000,615"
15906,"2017-11-06","PAVO SOLUTIONS LLC v. KINGSTON TECHNOLOGY COMPANY [OPINION]","2016-02209;2016-02328;2016-02391","711 F. App'x 1020","Nonprecedential","No","","Affirmed-in-part","IPR2015-00149; IPR2015-00559"
15907,"2017-11-08","SPECIALTY FERTILIZER PRODUCTS v. SHELL OIL COMPANY [RULE 36 JUDGMENT]","2016-02347","700 F. App'x 1006","Nonprecedential","No","","Affirmed","95/002,388"
15908,"2017-11-13","MUNCHKIN, INC. v. LUV N' CARE, LTD. [RULE 36 JUDGMENT]","2017-01179","702 F. App'x 982","Nonprecedential","No","","Affirmed","IPR2015-00872"
15909,"2017-11-13","YONGJIANG YIN AND SHENZHEN EL v. SURE-FIRE ELECTRICAL CORP. [RULE 36 JUDGMENT]","2016-02686;2016-02728","702 F. App'x 981","Nonprecedential","No","","Affirmed","IPR2014-01448"
15910,"2017-11-13","SECURITY PEOPLE, INC. v. OJMAR US, LLC [RULE 36 JUDGMENT]","2017-01385","702 F. App'x 982","Nonprecedential","No","","Affirmed","IPR2015-01130"
15912,"2017-11-13","STAMBLER v. MASTERCARD INTERNATIONAL INC. [RULE 36 JUDGMENT]","2017-01272","702 F. App'x 985","Nonprecedential","No","","Affirmed","CBM2015-00044"
15913,"2017-11-13","IN RE: LORKOVIC [OPINION]","2017-01678","853 F.3d 1289","Nonprecedential","No","","Affirmed","11/384,662"
15914,"2017-11-14","UNITED THERAPEUTICS CORP. v. STEADYMED LTD. [RULE 36 JUDGMENT]","2017-02121","702 F. App'x 990","Nonprecedential","No","","Affirmed","IPR2016-00006"
15915,"2017-11-14","NETLIST, INC. v. SANDISK LLC [RULE 36 JUDGMENT]","2016-02274;2016-02275;2016-02338;2016-02339","702 F. App'x 986","Nonprecedential","No","","Affirmed","IPR2014-00970; IPR2014-00971"
15916,"2017-11-14","SMART MODULAR TECHNOLOGIES v. NETLIST, INC. [RULE 36 JUDGMENT]","2016-02666;2016-02667","702 F. App'x 986","Nonprecedential","No","","Affirmed","IPR2014-01372; IPR2014-01374"
15917,"2017-11-14","IN RE: DEHLIN [RULE 36 JUDGMENT]","2017-01000","702 F. App'x 987","Nonprecedential","No","","Affirmed","12/520,363"
15918,"2017-11-14","IN RE: ROCKENBERGER [RULE 36 JUDGMENT]","2017-01035","702 F. App'x 987","Nonprecedential","No","","Affirmed","10/789,274"
15919,"2017-11-15","IN RE: NPS PHARMACEUTICALS, INC. [RULE 36 JUDGMENT]","2017-01392;2017-01393","702 F. App'x 990","Nonprecedential","No","","Affirmed","IPR2015-00990; IPR2015-01093"
15920,"2017-11-17","MEXICHEM AMANCO HOLDING v. HONEYWELL INTERNATIONAL INC. [OPINION]","2016-02084;2016-02085;2017-01050","702 F. App'x 993","Nonprecedential","No","","Affirmed","95/000,574; 95/000,630; 95/002,188"
15921,"2017-11-17","IN RE: THOMAS [OPINION]","2017-01100","714 F. App'x 1005","Nonprecedential","No","","Affirmed","12/878,199"
15922,"2017-11-20","CEQUENT PERFORMANCE PRODUCTS v. HOPKINS MANUFACTURING CORP. [RULE 36 JUDGMENT]","2016-02701","703 F. App'x 991","Nonprecedential","No","","Affirmed","IPR2015-00609"
15924,"2017-11-30","AIP ACQUISITION LLC v. CISCO SYSTEMS, INC. [OPINION]","2016-02371","714 F. App'x 1010","Nonprecedential","No","","Affirmed","IPR2015-00307"
15925,"2017-12-01","MICROSOFT CORPORATION v. PARALLEL NETWORKS LICENSING [OPINION]","2016-02515;2016-02517;2016-02518;2016-02519;2016-02642;2016-02644;2016-02645;2016-02646","715 F. App'x 1013","Nonprecedential","No","","Affirmed-in-part","IPR2015-00483; IPR2015-00484; IPR2015-00485; IPR2015-00486; IPR2015-01729; IPR2015-01731; IPR2015-01732; IPR2015-01734"
15926,"2017-12-05","CRFD RESEARCH, INC. v. MATAL [OPINION]","2016-02198;2016-02298;2016-02437","876 F.3d 1330","Precedential","No","","Affirmed-in-part","IPR2015-00055; IPR2015-00627; IPR2015-00259"
15927,"2017-12-07","CF CRESPE LLC v. SILICON LABORATORIES INC. [RULE 36 JUDGMENT]","2017-01072","705 F. App'x 1000","Nonprecedential","No","","Affirmed","IPR2015-00615"
15928,"2017-12-07","SUMMIT 6, LLC v. GOOGLE LLC [RULE 36 JUDGMENT]","2017-01184;2017-01185","705 F. App'x 1001","Nonprecedential","No","","Affirmed","IPR2015-00806; IPR2015-00807; 2016-00029"
15930,"2017-12-08","IN RE: MOUTTET [OPINION]","2017-02077","716 F. App'x 984","Nonprecedential","No","","Affirmed-in-part","12/007,174"
15931,"2017-12-11","ARIOSA DIAGNOSTICS, INC. v. ILLUMINA, INC. [OPINION]","2016-02388;2017-01020","705 F. App'x 1002","Nonprecedential","No","","Affirmed","IPR2014-01093"
15932,"2017-12-12","DELPHIX CORP. v. MATAL [RULE 36 JUDGMENT]","2016-02063;2016-02064;2016-02065;2016-02069","706 F. App'x 678","Nonprecedential","No","","Affirmed","IPR2015-00014; IPR2015-00016; IPR2015-00019; IPR2015-00034"
15933,"2017-12-12","DELPHIX CORP. v. MATAL [RULE 36 JUDGMENT]","2016-02072","706 F. App'x 679","Nonprecedential","No","","Affirmed","IPR2015-00128"
15934,"2017-12-12","DELPHIX CORP. v. MATAL [RULE 36 JUDGMENT]","2016-02067;2016-02068","706 F. App'x 678","Nonprecedential","No","","Affirmed","IPR2015-00025; IPR2015-00026"
15935,"2017-12-12","DAIICHI SANKYO COMPANY, LTD. v. ACCORD HEALTHCARE INC., USA [RULE 36 JUDGMENT]","2017-01052;2017-01053","706 F. App'x 679","Nonprecedential","No","","Affirmed","IPR2015-00864; IPR2015-00865; IPR2015-01881; IPR2015-01882"
15936,"2017-12-13","IN RE: THOMAS [RULE 36 JUDGMENT]","2017-01149","706 F. App'x 682","Nonprecedential","No","","Affirmed","13/099,285"
15937,"2017-12-13","IN RE: ELLIS [RULE 36 JUDGMENT]","2016-02372","706 F. App'x 680","Nonprecedential","No","","Affirmed","12/567,063"
15938,"2017-12-13","ROTHSCHILD DIGITAL MEDIA v. SONY INTERACTIVE ENTERTAINMENT [RULE 36 JUDGMENT]","2017-01282","706 F. App'x 682","Nonprecedential","No","","Affirmed","IPR2015-01364"
15939,"2017-12-15","HILL-ROM SERVICES, INC. v. MATAL [OPINION]","2016-02199","716 F. App'x 996","Nonprecedential","No","","Reversed","95/002,055"
15941,"2017-12-18","HTC CORPORATION v. CELLULAR COMMUNICATIONS EQUIP. [OPINION]","2016-01880","877 F.3d 1361","Precedential","No","","Affirmed","IPR2014-01134"
15942,"2017-12-19","IN RE: RISSIO [RULE 36 JUDGMENT]","2017-01090","706 F. App'x 685","Nonprecedential","No","","Affirmed","12/672,385"
15943,"2017-12-22","BOSCH AUTOMOTIVE SERVICE v. MATAL [OPINION]","2015-01928","878 F.3d 1027","Precedential","No","","Affirmed-in-part","IPR2014-00183"
15944,"2017-12-26","TAKEDA PHARMACEUTICAL COMPANY v. ARRAY BIOPHARMA INC. [OPINION]","2017-01079","720 F. App'x 620","Nonprecedential","No","","Vacated","IPR2015-00754"
15945,"2017-12-27","NINTENDO OF AMERICA INC. v. ILIFE TECHNOLOGIES, INC. [OPINION]","2016-02266","717 F. App'x 996","Nonprecedential","No","","Affirmed-in-part","IPR2015-00109"
15946,"2017-12-28","MICROSOFT CORPORATION v. BISCOTTI, INC. [OPINION]","2016-02080;2016-02082;2016-02083","878 F.3d 1052","Precedential","No","","Affirmed","IPR2014-01457; IPR2014-01458; IPR2014-01459"
15980,"2018-01-05","MONSANTO TECHNOLOGY LLC v. E.I. DUPONT DE NEMOURS [OPINION]","2017-01032","878 F.3d 1336","Precedential","No","","Affirmed","95/002,028"
15981,"2018-01-08","WI-FI ONE, LLC v. BROADCOM CORPORATION [EN BANC OPINION]","2015-01944;2015-01945;2015-01946","878 F.3d 1364","Precedential","Yes","","Other","IPR2013-00601; IPR2013-00602; IPR2013-00636"
15982,"2018-01-10","QUEEN'S UNIVERSITY AT KINGSTON v. SAMSUNG ELECTRONICS CO., LTD. [RULE 36 JUDGMENT]","2016-02723;2016-02725","708 F. App'x 680","Nonprecedential","No","","Affirmed","IPR2015-00583; IPR2015-00584"
15983,"2018-01-12","IN RE: DAI [RULE 36 JUDGMENT]","2017-01436","708 F. App'x 686","Nonprecedential","No","","Affirmed","13/320,544"
15985,"2018-01-16","IN RE: TSUI [RULE 36 JUDGMENT]","2017-01204","708 F. App'x 1016","Nonprecedential","No","","Affirmed","11/850,527"
15986,"2018-01-16","ZOOMESSENCE, INC. v. MATAL [RULE 36 JUDGMENT]","2017-01581","708 F. App'x 1020","Nonprecedential","No","","Affirmed","IPR2015-01418"
15987,"2018-01-16","OPENTV, INC. v. MATAL [RULE 36 JUDGMENT]","2017-01250","708 F. App'x 1017","Nonprecedential","No","","Affirmed","ipR2015-01031"
15988,"2018-01-16","KNAUF INSULATION, INC. v. JOHNS MANVILLE CORPORATION [RULE 36 JUDGMENT]","2017-01433","708 F. App'x 1017","Nonprecedential","No","","Affirmed","IPR2015-01402"
15989,"2018-01-17","IN RE: THERESA [OPINION]","2017-01920","720 F. App'x 634","Nonprecedential","No","","Affirmed","12/570,827"
15992,"2018-01-23","GOOGLE LLC v. NETWORK-1 TECHNOLOGIES, INC. [OPINION]","2017-01379","709 F. App'x 705","Nonprecedential","No","","Affirmed","CBM2015-00113"
15993,"2018-01-23","IN RE: JANSSEN BIOTECH, INC. [OPINION]","2017-01257","880 F.3d 1315","Precedential","No","","Affirmed","90/012,851"
15994,"2018-01-24","ARTHREX, INC. v. SMITH & NEPHEW, INC. [OPINION]","2017-01239","880 F.3d 1345","Precedential","No","","Affirmed","IPR2016-00917"
15995,"2018-01-25","MAXLINEAR, INC. v. CF CRESPE LLC [OPINION]","2017-01039","880 F.3d 1373","Precedential","No","","Vacated","IPR2015-00592"
15996,"2018-01-30","SMITH & NEPHEW, INC. v. HOLOGIC, INC. [OPINION]","2017-01008","721 F. App'x 943","Nonprecedential","No","","Affirmed-in-part","95/001,933"
16074,"2018-02-01","PAICE LLC v. FORD MOTOR COMPANY [OPINION]","2017-01387;2017-01388;2017-01390;2017-01406;2017-01457;2017-01458","881 F.3d 894","Precedential","No","","Affirmed-in-part","IPR2015-00606; IPR2015-00758; IPR2015-00785; IPR2015-00799; IPR2015-00801; IPR2015-00792"
16075,"2018-02-01","PAICE LLC v. FORD MOTOR COMPANY [OPINION]","2017-01263;2017-01264;2017-01308;2017-01309;2017-01310;2017-01311;2017-01442;2017-01443","722 F. App'x 1015","Nonprecedential","No","","Affirmed","IPR2015-00722; IPR2015-00784; IPR2015-00787; IPR2015-00790; IPR2015-00791; IPR2015-00800; IPR2015-00794; IPR2015-00795"
16076,"2018-02-06","EASTMAN KODAK COMPANY v. CTP INNOVATIONS, LLC [RULE 36 JUDGMENT]","2017-01278;2017-01279","710 F. App'x 888","Nonprecedential","No","","Affirmed","IPR2014-00790; IPR2014-00791"
16077,"2018-02-06","ELBIT SYSTEMS OF AMERICA, LLC v. THALES VISIONIX INC. [OPINION]","2017-01355","881 F.3d 1354","Precedential","No","","Affirmed","IPR2015-01095"
16078,"2018-02-07","IN RE: TECSEC, INC. [RULE 36 JUDGMENT]","2017-01648","710 F. App'x 891","Nonprecedential","No","","Affirmed","96/000,014"
16079,"2018-02-07","HAYWARD INDUSTRIES, INC. v. PENTAIR WATER POOL AND SPA [OPINION]","2017-01021","721 F. App'x 974","Nonprecedential","No","","Affirmed-in-part","95/002,006"
16080,"2018-02-08","GRAPHIC PACKAGING INTL. v. INLINE PACKAGING, LLC [RULE 36 JUDGMENT]","2017-01776","710 F. App'x 895","Nonprecedential","No","","Affirmed","IPR2015-01609"
16081,"2018-02-08","KOMATSU LTD. v. THE AMERICAN TORCH TIP CO. [RULE 36 JUDGMENT]","2017-01696","710 F. App'x 895","Nonprecedential","No","","Affirmed","95/002,300"
16082,"2018-02-08","IN RE: NORDT DEVELOPMENT CO., LLC [OPINION]","2017-01445","881 F.3d 1371","Precedential","No","","Vacated","13/241,865"
16083,"2018-02-09","ZUILI v. GOOGLE LLC [OPINION]","2017-02161;2017-02258;2017-02267","722 F. App'x 1027","Nonprecedential","No","","Affirmed","CBM2016-00008; CBM2016-00021; CBM2016-00022"
16084,"2018-02-09","POLARIS INDUSTRIES, INC. v. ARCTIC CAT, INC. [OPINION]","2016-01807;2016-02280","882 F.3d 1056","Precedential","No","","Affirmed-in-part","iPR2014-01427; IPR2014-01428"
16085,"2018-02-12","IN RE: HODGES [OPINION]","2017-01434","882 F.3d 1107","Precedential","No","","Reversed","12/906,222"
16086,"2018-02-12","IN RE: BURGOS [RULE 36 JUDGMENT]","2017-01714","711 F. App'x 646","Nonprecedential","No","","Affirmed","13/076,117"
16087,"2018-02-12","IN RE: SCHOLLMAYER [RULE 36 JUDGMENT]","2017-01574","711 F. App'x 645","Nonprecedential","No","","Affirmed","10/429,283"
16088,"2018-02-12","CAPELLA PHOTONICS, INC. v. CISCO SYSTEMS, INC. [RULE 36 JUDGMENT]","2016-02394;2016-02395;2017-01105;2017-01106;2017-01107;2017-01108","711 F. App'x 642","Nonprecedential","No","","Affirmed","IPR2014-01166; IPR2014-01276; IPR2015-00726; IPR2015-00727; IPR2015-00731; IPR2015-00739; IPR2015-00816; IPR2015-00894; IPR2015-01958; IPR2015-01961; IPR2015-01969; IPR2015-01971"
16089,"2018-02-12","IN RE: CHAPLIN [OPINION]","2017-01478","711 F. App'x 644","Nonprecedential","No","","Affirmed","13/588,217"
16090,"2018-02-13","PRAXAIR TECHNOLOGY, INC. v. AIR LIQUIDE LARGE INDUSTRIES [RULE 36 JUDGMENT]","2017-01318;2017-01319","711 F. App'x 647","Nonprecedential","No","","Affirmed","IPR2015-01071; iPR2015-01072"
16091,"2018-02-13","IN RE: LIFEWATCH TECHNOLOGIES LTD. [RULE 36 JUDGMENT]","2017-01652","711 F. App'x 649","Nonprecedential","No","","Affirmed","90/010,751"
16092,"2018-02-13","COSMO LIGHTING INC. v. ORSTAR INDUSTRIAL CO. LTD. [RULE 36 JUDGMENT]","2017-01804","711 F. App'x 650","Nonprecedential","No","","Affirmed","IPR2015-01787"
16093,"2018-02-14","THINK PRODUCTS, INC. v. ACCO BRANDS CORPORATION [OPINION]","2017-01360;2017-01361","722 F. App'x 1031","Nonprecedential","No","","Affirmed","IPR2015-01167; IPR2015-01168"
16094,"2018-02-14","CISCO SYSTEMS, INC. v. ARISTA NETWORKS, INC. [RULE 36 JUDGMENT]","2017-02384","711 F. App'x 653","Nonprecedential","No","","Affirmed","IPR2016-00309"
16095,"2018-02-15","IN RE: KHAN [OPINION]","2017-02207","722 F. App'x 1038","Nonprecedential","No","","Affirmed","14/509,949"
16096,"2018-02-16","SNAP-ON INC. v. MILWAUKEE ELECTRIC TOOL CORP. [OPINION]","2017-01305;2017-01306;2017-01307;2017-01330;2017-01331;2017-01332","722 F. App'x 1041","Nonprecedential","No","","Affirmed","IPR2015-01164; IPR2015-01165; IPR2015-01166; IPR2015-01242; IPR2015-01243; IPR2015-01244; IPR2016-00343; IPR2016-00344; IPR2016-00345"
16097,"2018-02-20","ARENDI S.A.R.L. v. GOOGLE LLC [OPINION]","2016-01249","882 F.3d 1132","Precedential","No","","Affirmed","IPR2014-00452"
16098,"2018-02-20","IN RE: JANKE [RULE 36 JUDGMENT]","2017-01697","712 F. App'x 1008","Nonprecedential","No","","Affirmed","13/135,213"
16099,"2018-02-22","GOOGLE LLC v. AT HOME BONDHOLDERS' LIQUID. [OPINION]","2016-02727;2016-02729","722 F. App'x 1044","Nonprecedential","No","","Affirmed","IPR2015-00657; IPR2015-00660; IPR2015-00662; IPR2015-00666"
16100,"2018-02-26","HAYWARD INDUSTRIES, INC. v. PENTAIR WATER POOL AND SPA [OPINION]","2017-01124","722 F. App'x 1049","Nonprecedential","No","","Affirmed-in-part","95/002,008"
16101,"2018-03-01","KNOWLES ELECTRONICS LLC v. CIRRUS LOGIC, INC. [OPINION]","2016-02010","883 F.3d 1358","Precedential","No","","Affirmed","95/000,509; 95/001,251; 95/001,363"
16102,"2018-03-07","PHILIPS LIGHTING HOLDING B.V. v. WANGS ALLIANCE CORPORATION [RULE 36 JUDGMENT]","2017-01529","713 F. App'x 1008","Nonprecedential","No","","Affirmed","IPR2015-01291"
